position,probability
1.0,3.832933217563586e-06
2.0,0.14922723620716788
3.0,0.7586661144289272
4.0,0.0005036618150669591
5.0,4.3662953928990364e-11
6.0,4.942798989689388e-22
7.0,7.306653843099589e-37
8.0,1.4104245691552836e-55
9.0,3.5552237989967327e-78
10.0,1.1702260792644064e-104
11.0,5.0298883902360897e-135
12.0,2.823141671870821e-169
13.0,2.0691536662091505e-207
14.0,1.980334553255371e-249
15.0,2.474971108802116e-295
16.0,0.0
17.0,0.0
18.0,0.0
19.0,0.0
20.0,0.0
