std_increments,aprox_pos,probability
-3.0,7.64404122514153,0.008789947518235981
-2.9,7.694460734504283,0.01180601020321179
-2.8,7.744880243867035,0.015699184071845767
-2.6999999999999997,7.795299753229787,0.020668457400978075
-2.5999999999999996,7.84571926259254,0.02693990759799054
-2.4999999999999996,7.896138771955291,0.03476491682506867
-2.3999999999999995,7.946558281318044,0.044416398687503016
-2.2999999999999994,7.996977790680797,0.056182692175358796
-2.1999999999999993,8.04739730004355,0.07035886166801679
-2.099999999999999,8.0978168094063,0.08723527169607956
-1.9999999999999991,8.148236318769053,0.10708348255581071
-1.899999999999999,8.198655828131805,0.1301397328216584
-1.799999999999999,8.249075337494558,0.15658652632431108
-1.6999999999999988,8.29949484685731,0.1865331070563072
-1.5999999999999988,8.349914356220062,0.2199958628740629
-1.4999999999999987,8.400333865582814,0.2568799206950912
-1.3999999999999986,8.450753374945567,0.2969633531308371
-1.2999999999999985,8.50117288430832,0.33988548126255247
-1.1999999999999984,8.55159239367107,0.3851407073125338
-1.0999999999999983,8.602011903033823,0.4320791292616004
-0.9999999999999982,8.652431412396576,0.47991487338411426
-0.8999999999999981,8.702850921759328,0.527742640223564
-0.799999999999998,8.753270431122079,0.5745624192358657
-0.699999999999998,8.803689940484832,0.619311725388271
-0.5999999999999979,8.854109449847584,0.6609040966550386
-0.4999999999999978,8.904528959210337,0.698272020521467
-0.3999999999999977,8.95494846857309,0.7304119872602058
-0.2999999999999976,9.00536797793584,0.7564290495501677
-0.1999999999999975,9.055787487298593,0.7755781421077094
-0.09999999999999742,9.106206996661346,0.7872995046839223
2.6645352591003757e-15,9.156626506024098,0.7912458598737463
0.10000000000000275,9.207046015386851,0.7872995046839217
0.20000000000000284,9.257465524749602,0.7755781421077087
0.30000000000000293,9.307885034112354,0.7564290495501669
0.400000000000003,9.358304543475107,0.7304119872602037
0.5000000000000031,9.40872405283786,0.6982720205214644
0.6000000000000032,9.45914356220061,0.6609040966550372
0.7000000000000033,9.509563071563363,0.6193117253882695
0.8000000000000034,9.559982580926116,0.5745624192358639
0.9000000000000035,9.610402090288868,0.5277426402235607
1.0000000000000036,9.660821599651621,0.4799148733841109
1.1000000000000032,9.711241109014372,0.43207912926159886
1.2000000000000037,9.761660618377125,0.38514070731253214
1.3000000000000043,9.812080127739877,0.33988548126254936
1.400000000000004,9.86249963710263,0.29696335313083416
1.5000000000000036,9.91291914646538,0.2568799206950899
1.600000000000004,9.963338655828133,0.21999586287406164
1.7000000000000046,10.013758165190886,0.18653310705630502
1.8000000000000043,10.064177674553639,0.1565865263243091
1.900000000000004,10.114597183916391,0.13013973282165667
2.0000000000000044,10.165016693279142,0.10708348255580995
2.100000000000005,10.215436202641895,0.0872352716960789
2.2000000000000046,10.265855712004647,0.07035886166801576
2.3000000000000043,10.3162752213674,0.05618269217535787
2.400000000000005,10.366694730730153,0.044416398687502245
2.5000000000000053,10.417114240092904,0.03476491682506837
2.600000000000005,10.467533749455656,0.02693990759799019
2.7000000000000046,10.517953258818409,0.02066845740097778
2.800000000000005,10.568372768181161,0.015699184071845455
2.9000000000000057,10.618792277543914,0.011806010203211549
3.0000000000000053,10.669211786906665,0.008789947518235888
