std_increments,aprox_pos,probability
-3.0,7.655664156385194,0.00481363834648539
-2.9,7.7477327351386,0.006465324544347563
-2.8,7.839801313892005,0.008597343078555177
-2.6999999999999997,7.93186989264541,0.01131866588527871
-2.5999999999999996,8.023938471398814,0.014753099719358146
-2.4999999999999996,8.11600705015222,0.019038308976742312
-2.3999999999999995,8.208075628905625,0.02432374931606595
-2.2999999999999994,8.300144207659029,0.030767323798352387
-2.1999999999999993,8.392212786412435,0.03853061850910732
-2.099999999999999,8.48428136516584,0.04777264575597751
-1.9999999999999991,8.576349943919245,0.058642120085069235
-1.899999999999999,8.66841852267265,0.07126841281043453
-1.799999999999999,8.760487101426055,0.08575146849214776
-1.6999999999999988,8.85255568017946,0.10215111241022501
-1.5999999999999988,8.944624258932866,0.12047631904533317
-1.4999999999999987,9.03669283768627,0.140675133057924
-1.3999999999999986,9.128761416439675,0.16262602036767934
-1.2999999999999985,9.22082999519308,0.1861314624034752
-1.1999999999999984,9.312898573946484,0.21091457868956368
-1.0999999999999983,9.40496715269989,0.23661946342849804
-0.9999999999999982,9.497035731453295,0.26281574864670665
-0.8999999999999981,9.5891043102067,0.2890076652659472
-0.799999999999998,9.681172888960104,0.31464757758169426
-0.699999999999998,9.77324146771351,0.33915363698955087
-0.5999999999999979,9.865310046466915,0.36193086436611976
-0.4999999999999978,9.95737862522032,0.38239465790741317
-0.3999999999999977,10.049447203973724,0.39999546565141697
-0.2999999999999976,10.14151578272713,0.4142431876590902
-0.1999999999999975,10.233584361480535,0.4247298038811036
-0.09999999999999742,10.32565294023394,0.43114877285138026
2.6645352591003757e-15,10.417721518987344,0.43330991506880284
0.10000000000000275,10.50979009774075,0.43114877285138004
0.20000000000000284,10.601858676494155,0.4247298038811031
0.30000000000000293,10.69392725524756,0.41424318765908946
0.400000000000003,10.785995834000964,0.39999546565141636
0.5000000000000031,10.87806441275437,0.3823946579074121
0.6000000000000032,10.970132991507775,0.3619308643661185
0.7000000000000033,11.06220157026118,0.3391536369895495
0.8000000000000034,11.154270149014584,0.31464757758169326
0.9000000000000035,11.24633872776799,0.2890076652659456
1.0000000000000036,11.338407306521395,0.2628157486467051
1.1000000000000032,11.430475885274799,0.23661946342849707
1.2000000000000037,11.522544464028204,0.21091457868956268
1.3000000000000043,11.61461304278161,0.18613146240347378
1.400000000000004,11.706681621535015,0.16262602036767804
1.5000000000000036,11.798750200288419,0.14067513305792315
1.600000000000004,11.890818779041824,0.12047631904533208
1.7000000000000046,11.98288735779523,0.10215111241022398
1.8000000000000043,12.074955936548635,0.08575146849214689
1.900000000000004,12.167024515302039,0.07126841281043401
2.0000000000000044,12.259093094055444,0.05864212008506856
2.100000000000005,12.35116167280885,0.04777264575597694
2.2000000000000046,12.443230251562255,0.03853061850910685
2.3000000000000043,12.535298830315659,0.030767323798352127
2.400000000000005,12.627367409069064,0.024323749316065617
2.5000000000000053,12.71943598782247,0.01903830897674204
2.600000000000005,12.811504566575874,0.014753099719358006
2.7000000000000046,12.903573145329279,0.011318665885278575
2.800000000000005,12.995641724082684,0.008597343078555034
2.9000000000000057,13.08771030283609,0.006465324544347459
3.0000000000000053,13.179778881589495,0.0048136383464853095
